Spilogale gracilis,Animalia,Vertebrata,Mammalia,Carnivora,Mustelidae/Mephitidae,Mephitidae,Spilogale,
Spilogale putorius,Animalia,Vertebrata,Mammalia,Carnivora,Mustelidae/Mephitidae,Mephitidae,Spilogale,
Spilogale sp.,Animalia,Vertebrata,Mammalia,Carnivora,Mustelidae/Mephitidae,Mephitidae,Spilogale,
Sus scrofa,Animalia,Vertebrata,Mammalia,Artiodactyla,Suidae,Sus,
Sylvilagus aquaticus,Animalia,Vertebrata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,
Sylvilagus audubonii,Animalia,Vertebrata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,
Sylvilagus bachmani,Animalia,Vertebrata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,
Sylvilagus floridanus,Animalia,Vertebrata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,
Sylvilagus nuttallii,Animalia,Vertebrata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,
Sylvilagus sp.,Animalia,Vertebrata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,
Synaptomys australis,Animalia,Vertebrata,Mammalia,Rodentia,Cricetidae,Arvicolinae,Synaptomys,Synaptomys (Synaptomys),
Synaptomys borealis,Animalia,Vertebrata,Mammalia,Rodentia,Cricetidae,Arvicolinae,Synaptomys,Synaptomys (Mictomys),
Synaptomys cooperi,Animalia,Vertebrata,Mammalia,Rodentia,Cricetidae,Arvicolinae,Synaptomys,Synaptomys (Synaptomys),
Tadarida brasiliensis,Animalia,Vertebrata,Mammalia,Chiroptera,Molossidae,Tadarida,
Tamias sp.,Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Tamias,
Tamias striatus,Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Xerinae,Tamias,Tamias (Tamias),
Tamiasciurus hudsonicus,Animalia,Vertebrata,Mammalia,Rodentia,Sciuridae,Sciurinae,Tamiasciurus,
Tapirus sp.,Animalia,Vertebrata,Mammalia,Perissodactyla,Tapiridae,Tapirus,
Tapirus veroensis,Animalia,Vertebrata,Mammalia,Perissodactyla,Tapiridae,Tapirus,
Taxidea taxus,Animalia,Vertebrata,Mammalia,Carnivora,Mustelidae/Mephitidae,Mustelidae,Taxidea,
Thomomys bottae,Animalia,Vertebrata,Mammalia,Rodentia,Geomyidae,Thomomys,
Thomomys sp.,Animalia,Vertebrata,Mammalia,Rodentia,Geomyidae,Thomomys,
Thomomys talpoides,Animalia,Vertebrata,Mammalia,Rodentia,Geomyidae,Thomomys,
Tremarctos floridanus,Animalia,Vertebrata,Mammalia,Carnivora,Ursidae,Tremarctos,
Urocyon cinereoargenteus,Animalia,Vertebrata,Mammalia,Carnivora,Canidae,Vulpes/Urocyon,Urocyon,
Urocyon sp.,Animalia,Vertebrata,Mammalia,Carnivora,Canidae,Vulpes/Urocyon,Urocyon,
Ursus americanus,Animalia,Vertebrata,Mammalia,Carnivora,Ursidae,Ursus,
Ursus arctos,Animalia,Vertebrata,Mammalia,Carnivora,Ursidae,Ursus,
Ursus sp.,Animalia,Vertebrata,Mammalia,Carnivora,Ursidae,Ursus,
Vulpes macrotis,Animalia,Vertebrata,Mammalia,Carnivora,Canidae,Vulpes/Urocyon,Vulpes,
Vulpes sp.,Animalia,Vertebrata,Mammalia,Carnivora,Canidae,Vulpes/Urocyon,Vulpes,
Vulpes velox,Animalia,Vertebrata,Mammalia,Carnivora,Canidae,Vulpes/Urocyon,Vulpes,
Vulpes vulpes,Animalia,Vertebrata,Mammalia,Carnivora,Canidae,Vulpes/Urocyon,Vulpes,
Zalophus californianus,Animalia,Vertebrata,Mammalia,Carnivora,Pinnipedia,Otariidae,Zalophus,
Zapus hudsonius,Animalia,Vertebrata,Mammalia,Rodentia,Dipodidae,Zapodinae,Zapus,
Lynx canadensis,Animalia,Vertebrata,Mammalia,Carnivora,Felidae,Lynx,
Puma concolor,Animalia,Vertebrata,Mammalia,Carnivora,Felidae,Puma,
Panthera onca,Animalia,Vertebrata,Mammalia,Carnivora,Felidae,Panthera,
Lynx rufus,Animalia,Vertebrata,Mammalia,Carnivora,Felidae,Lynx,
Lemmiscus curtatus,Animalia,Vertebrata,Mammalia,Rodentia,Cricetidae,Arvicolinae,Lemmiscus,
Chaetodipus hispidus,Animalia,Vertebrata,Mammalia,Rodentia,Heteromyidae,Perognathinae,Chaetodipus,
Felidae sp.,Animalia,Vertebrata,Mammalia,Carnivora,Felidae,
Lontra canadensis,Animalia,Vertebrata,Mammalia,Carnivora,Mustelidae/Mephitidae,Mustelidae,Lontra,
Neovison vison,Animalia,Vertebrata,Mammalia,Carnivora,Mustelidae/Mephitidae,Mustelidae,Mustela/Neovison,Neovison,
Myodes gapperi,Animalia,Vertebrata,Mammalia,Rodentia,Cricetidae,Arvicolinae,Myodes,
Cratogeomys castanops,Animalia,Vertebrata,Mammalia,Rodentia,Geomyidae,Cratogeomys,
Cervidae sp.,Animalia,Vertebrata,Mammalia,Artiodactyla,Cervidae,
Euceratherium collinum,Animalia,Vertebrata,Mammalia,Artiodactyla,Bovidae,Euceratherium,
Lynx sp.,Animalia,Vertebrata,Mammalia,Carnivora,Felidae,Lynx,
Proboscidea sp.,Animalia,Vertebrata,Mammalia,Proboscidea,Proboscidea incertae sedis,
