SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Three Pines Bog,47,-80.116667,,,2247,Radiocarbon years BP,PINUSX,88,20.13729977,130,3PINES
Three Pines Bog,47,-80.116667,,,2697,Radiocarbon years BP,PINUSX,57,14.96062992,150,3PINES
Three Pines Bog,47,-80.116667,,,2921,Radiocarbon years BP,PINUSX,45,10.84337349,160,3PINES
Three Pines Bog,47,-80.116667,,,3146,Radiocarbon years BP,PINUSX,54,11.86813187,170,3PINES
Three Pines Bog,47,-80.116667,,,3575,Radiocarbon years BP,PINUSX,34,7.709750567,190,3PINES
Three Pines Bog,47,-80.116667,,,4001,Radiocarbon years BP,PINUSX,48,11.97007481,220,3PINES
Three Pines Bog,47,-80.116667,,,4143,Radiocarbon years BP,PINUSX,36,10.11235955,230,3PINES
Three Pines Bog,47,-80.116667,,,4853,Radiocarbon years BP,PINUSX,2,0.598802395,280,3PINES
Three Pines Bog,47,-80.116667,,,5492,Radiocarbon years BP,PINUSX,225,53.69928401,325,3PINES
Axe Lake,45.38,-79.51,,,7388,Radiocarbon years BP,PINUSX,128,63.68159204,520,AXELAKE
Baseball Bog,47.23,-79.78,,,4677,Radiocarbon years BP,PINUSX,42,20.28985507,150,BASEBALL
Baseball Bog,47.23,-79.78,,,5355,Radiocarbon years BP,PINUSX,56,27.5862069,170,BASEBALL
Bear Bog,47.18,-80.16,,,6104,Radiocarbon years BP,PINUSX,71,33.6492891,330,BEARBOG
Bear Bog,47.18,-80.16,,,7445,Radiocarbon years BP,PINUSX,147,84.48275862,380,BEARBOG
Bear Bog,47.18,-80.16,,,7714,Radiocarbon years BP,PINUSX,112,54.10628019,390,BEARBOG
Bear Bog,47.18,-80.16,,,7982,Radiocarbon years BP,PINUSX,68,32.38095238,400,BEARBOG
Banks Island 74MS15,73.533333,-120.216667,,,14,Radiocarbon years BP,PINUSX,2,0.64516129,2.5,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,141,Radiocarbon years BP,PINUSX,3,0.961538462,7.5,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,269,Radiocarbon years BP,PINUSX,1,0.287356322,12.5,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,396,Radiocarbon years BP,PINUSX,4,1.111111111,17.5,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,486,Radiocarbon years BP,PINUSX,12,3.603603604,21,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,588,Radiocarbon years BP,PINUSX,9,2.686567164,25,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,715,Radiocarbon years BP,PINUSX,1,0.303030303,30,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,842,Radiocarbon years BP,PINUSX,2,0.617283951,35,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,1098,Radiocarbon years BP,PINUSX,1,0.318471338,45,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,1225,Radiocarbon years BP,PINUSX,2,0.576368876,50,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,1352,Radiocarbon years BP,PINUSX,3,0.842696629,55,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,1506,Radiocarbon years BP,PINUSX,1,0.299401198,61,BI74MS15
Banks Island 74MS15,73.533333,-120.216667,,,1608,Radiocarbon years BP,PINUSX,2,0.597014925,65,BI74MS15
