SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Crawford Lake,43.5,-79.83,,,-15.0,Varve years BP,APIACEAE,1.0,0.1724137931034483,5.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,0.0,Varve years BP,APIACEAE,1.0,0.13605442176870747,20.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,919.0,Varve years BP,APIACEAE,1.0,0.23148148148148145,940.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1165.0,Varve years BP,APIACEAE,1.0,0.2288329519450801,1186.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,0.0,Varve years BP,APIACEAE,1.0,0.13605442176870747,20.0,CRAWFORD
Cassiope Pond,50.166624999999996,-127.752025,5912.0,11339.0,7511.0,Calibrated radiocarbon years BP,APIACEAE,1.0,0.2688172043010753,142.5,CASSIOPE
Cassiope Pond,50.166624999999996,-127.752025,8073.0,15944.0,9995.0,Calibrated radiocarbon years BP,APIACEAE,1.0,0.2724795640326975,187.5,CASSIOPE
Pyrola Lake,50.183195,-127.69799499999999,484.0,1382.0,905.0,Calibrated radiocarbon years BP,APIACEAE,1.0,0.3205128205128205,45.0,PYROLA
Pyrola Lake,50.183195,-127.69799499999999,8735.0,13318.0,10757.0,Calibrated radiocarbon years BP,APIACEAE,1.0,0.3105590062111801,457.2,PYROLA
Buckbean Bog,49.11905,-119.68305,9890.0,10750.0,10414.0,Calibrated radiocarbon years BP,APIACEAE,1.0,0.27472527472527475,377.0,BUCKBOG
Crater Lake,49.19225,-120.09585,3795.0,5112.0,4394.0,Calibrated radiocarbon years BP,APIACEAE,1.0,0.3125,165.0,CRATERBC
