SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Crawford Lake,43.5,-79.83,,,1387.0,Varve years BP,LARIXPSEU,1.0,0.2457002457002457,1408.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1449.0,Varve years BP,LARIXPSEU,2.0,0.43859649122807015,1470.0,CRAWFORD
Jones Lake,49.450244999999995,-99.28914499999999,,,8333.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.2656042496679947,1405.5,JONES
Big Lake,51.668615,-121.454395,402.0,840.0,617.0,Calibrated radiocarbon years BP,LARIXPSEU,4.0,0.4,51.0,BIGLAKE
Big Lake,51.668615,-121.454395,1649.0,2199.0,1931.0,Calibrated radiocarbon years BP,LARIXPSEU,8.0,0.8008008008008007,151.0,BIGLAKE
Big Lake,51.668615,-121.454395,2458.0,3002.0,2661.0,Calibrated radiocarbon years BP,LARIXPSEU,2.0,0.1998001998001998,201.0,BIGLAKE
Big Lake,51.668615,-121.454395,3705.0,4720.0,4240.0,Calibrated radiocarbon years BP,LARIXPSEU,5.0,0.4995004995004995,301.0,BIGLAKE
Big Lake,51.668615,-121.454395,5373.0,6234.0,5788.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.0999000999000999,451.0,BIGLAKE
Big Lake,51.668615,-121.454395,5790.0,6658.0,6165.0,Calibrated radiocarbon years BP,LARIXPSEU,3.0,0.3,501.0,BIGLAKE
Big Lake,51.668615,-121.454395,6992.0,7878.0,7360.0,Calibrated radiocarbon years BP,LARIXPSEU,4.0,0.39920159680638717,651.0,BIGLAKE
Big Lake,51.668615,-121.454395,7652.0,8476.0,8090.0,Calibrated radiocarbon years BP,LARIXPSEU,26.0,2.5974025974025974,701.0,BIGLAKE
Big Lake,51.668615,-121.454395,8219.0,8918.0,8577.0,Calibrated radiocarbon years BP,LARIXPSEU,30.0,3.0,751.0,BIGLAKE
Big Lake,51.668615,-121.454395,8562.0,9351.0,8935.0,Calibrated radiocarbon years BP,LARIXPSEU,37.0,3.6999999999999997,801.0,BIGLAKE
Big Lake,51.668615,-121.454395,8649.0,10779.0,9413.0,Calibrated radiocarbon years BP,LARIXPSEU,3.0,0.3,851.0,BIGLAKE
Buckbean Bog,49.11905,-119.68305,-46.0,-27.0,-40.0,Calibrated radiocarbon years BP,LARIXPSEU,5.0,1.6722408026755853,0.5,BUCKBOG
Buckbean Bog,49.11905,-119.68305,-44.0,166.0,21.0,Calibrated radiocarbon years BP,LARIXPSEU,5.0,1.160092807424594,6.0,BUCKBOG
Buckbean Bog,49.11905,-119.68305,7613.0,8162.0,7892.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.29069767441860467,339.0,BUCKBOG
Clearwater Bog,54.0236,-101.2588,-17.0,-11.0,-14.0,Calibrated radiocarbon years BP,LARIXPSEU,5.0,1.6778523489932886,0.0,CLEARBOG
Clearwater Bog,54.0236,-101.2588,-12.0,113.0,30.0,Calibrated radiocarbon years BP,LARIXPSEU,11.0,3.6666666666666665,5.0,CLEARBOG
Clearwater Bog,54.0236,-101.2588,4.0,189.0,75.0,Calibrated radiocarbon years BP,LARIXPSEU,4.0,1.3333333333333335,10.0,CLEARBOG
Clearwater Bog,54.0236,-101.2588,25.0,258.0,119.0,Calibrated radiocarbon years BP,LARIXPSEU,15.0,5.016722408026756,15.0,CLEARBOG
Clearwater Bog,54.0236,-101.2588,54.0,314.0,164.0,Calibrated radiocarbon years BP,LARIXPSEU,4.0,1.3289036544850499,20.0,CLEARBOG
Clearwater Bog,54.0236,-101.2588,81.0,372.0,209.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.33222591362126247,25.0,CLEARBOG
Clearwater Bog,54.0236,-101.2588,116.0,427.0,254.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.33557046979865773,30.0,CLEARBOG
Clearwater Bog,54.0236,-101.2588,151.0,482.0,299.0,Calibrated radiocarbon years BP,LARIXPSEU,11.0,3.6666666666666665,35.0,CLEARBOG
Clearwater Bog,54.0236,-101.2588,188.0,534.0,344.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.3184713375796179,40.0,CLEARBOG
Clearwater Bog,54.0236,-101.2588,266.0,638.0,434.0,Calibrated radiocarbon years BP,LARIXPSEU,9.0,3.0,50.0,CLEARBOG
Clearwater Bog,54.0236,-101.2588,308.0,687.0,479.0,Calibrated radiocarbon years BP,LARIXPSEU,3.0,1.0,55.0,CLEARBOG
Clearwater Bog,54.0236,-101.2588,351.0,735.0,524.0,Calibrated radiocarbon years BP,LARIXPSEU,3.0,1.0033444816053512,60.0,CLEARBOG
Crater Lake,49.19225,-120.09585,-48.0,-42.0,-45.0,Calibrated radiocarbon years BP,LARIXPSEU,4.0,1.0638297872340425,0.0,CRATERBC
Crater Lake,49.19225,-120.09585,-40.0,283.0,61.0,Calibrated radiocarbon years BP,LARIXPSEU,3.0,0.9615384615384616,5.0,CRATERBC
Crater Lake,49.19225,-120.09585,-6.0,443.0,166.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.2557544757033248,10.0,CRATERBC
Crater Lake,49.19225,-120.09585,48.0,604.0,277.0,Calibrated radiocarbon years BP,LARIXPSEU,3.0,0.7556675062972292,15.0,CRATERBC
Crater Lake,49.19225,-120.09585,117.0,736.0,387.0,Calibrated radiocarbon years BP,LARIXPSEU,3.0,0.9230769230769231,20.0,CRATERBC
Crater Lake,49.19225,-120.09585,194.0,871.0,498.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.3205128205128205,25.0,CRATERBC
Crater Lake,49.19225,-120.09585,274.0,996.0,606.0,Calibrated radiocarbon years BP,LARIXPSEU,2.0,0.5141388174807198,30.0,CRATERBC
Crater Lake,49.19225,-120.09585,549.0,1336.0,929.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.2849002849002849,45.0,CRATERBC
Crater Lake,49.19225,-120.09585,653.0,1434.0,1037.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.2932551319648094,50.0,CRATERBC
Crater Lake,49.19225,-120.09585,1621.0,2231.0,1896.0,Calibrated radiocarbon years BP,LARIXPSEU,2.0,0.43668122270742354,90.0,CRATERBC
Crater Lake,49.19225,-120.09585,2649.0,3355.0,3033.0,Calibrated radiocarbon years BP,LARIXPSEU,2.0,0.5305039787798408,130.0,CRATERBC
Crater Lake,49.19225,-120.09585,3171.0,3736.0,3443.0,Calibrated radiocarbon years BP,LARIXPSEU,5.0,1.3440860215053763,145.0,CRATERBC
Crater Lake,49.19225,-120.09585,3270.0,3833.0,3522.0,Calibrated radiocarbon years BP,LARIXPSEU,2.0,0.5524861878453038,148.0,CRATERBC
Crater Lake,49.19225,-120.09585,3309.0,3923.0,3576.0,Calibrated radiocarbon years BP,LARIXPSEU,4.0,1.1428571428571428,150.0,CRATERBC
Crater Lake,49.19225,-120.09585,3448.0,4339.0,3829.0,Calibrated radiocarbon years BP,LARIXPSEU,4.0,1.08991825613079,155.0,CRATERBC
Crater Lake,49.19225,-120.09585,3606.0,4768.0,4113.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.30864197530864196,160.0,CRATERBC
Crater Lake,49.19225,-120.09585,4257.0,5658.0,4969.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.3067484662576687,175.0,CRATERBC
Crater Lake,49.19225,-120.09585,5080.0,6152.0,5696.0,Calibrated radiocarbon years BP,LARIXPSEU,2.0,0.5509641873278237,187.5,CRATERBC
Crater Lake,49.19225,-120.09585,5783.0,6512.0,6205.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.33333333333333337,200.0,CRATERBC
Crater Lake,49.19225,-120.09585,6032.0,6717.0,6420.0,Calibrated radiocarbon years BP,LARIXPSEU,3.0,0.9375,210.0,CRATERBC
Crater Lake,49.19225,-120.09585,6264.0,6836.0,6571.0,Calibrated radiocarbon years BP,LARIXPSEU,3.0,0.9615384615384616,217.0,CRATERBC
Crater Lake,49.19225,-120.09585,6315.0,6875.0,6613.0,Calibrated radiocarbon years BP,LARIXPSEU,4.0,1.1235955056179776,219.0,CRATERBC
Crater Lake,49.19225,-120.09585,6338.0,6898.0,6634.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.2890173410404624,220.0,CRATERBC
Crater Lake,49.19225,-120.09585,6379.0,6911.0,6655.0,Calibrated radiocarbon years BP,LARIXPSEU,4.0,1.2461059190031152,221.0,CRATERBC
Crater Lake,49.19225,-120.09585,6419.0,6924.0,6676.0,Calibrated radiocarbon years BP,LARIXPSEU,7.0,2.083333333333333,222.0,CRATERBC
Crater Lake,49.19225,-120.09585,8931.0,10098.0,9485.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.3067484662576687,251.0,CRATERBC
Crater Lake,49.19225,-120.09585,8990.0,10158.0,9555.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.3205128205128205,252.0,CRATERBC
Crater Lake,49.19225,-120.09585,10774.0,11632.0,11195.0,Calibrated radiocarbon years BP,LARIXPSEU,9.0,2.528089887640449,275.0,CRATERBC
Crater Lake,49.19225,-120.09585,10870.0,11690.0,11279.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.22675736961451248,276.0,CRATERBC
Testalinden Lake,49.119730000000004,-119.67689999999999,-47.0,-41.0,-44.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.36900369003690037,0.0,TESTALIN
Testalinden Lake,49.119730000000004,-119.67689999999999,87.0,1473.0,615.0,Calibrated radiocarbon years BP,LARIXPSEU,5.0,1.6666666666666667,10.0,TESTALIN
Testalinden Lake,49.119730000000004,-119.67689999999999,259.0,1965.0,951.0,Calibrated radiocarbon years BP,LARIXPSEU,8.0,2.631578947368421,15.0,TESTALIN
Testalinden Lake,49.119730000000004,-119.67689999999999,467.0,2408.0,1285.0,Calibrated radiocarbon years BP,LARIXPSEU,14.0,4.605263157894736,20.0,TESTALIN
Testalinden Lake,49.119730000000004,-119.67689999999999,698.0,2817.0,1627.0,Calibrated radiocarbon years BP,LARIXPSEU,3.0,0.9615384615384616,25.0,TESTALIN
Testalinden Lake,49.119730000000004,-119.67689999999999,964.0,3132.0,1962.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.2801120448179272,30.0,TESTALIN
Testalinden Lake,49.119730000000004,-119.67689999999999,1238.0,3506.0,2301.0,Calibrated radiocarbon years BP,LARIXPSEU,1.0,0.28328611898017,35.0,TESTALIN
Testalinden Lake,49.119730000000004,-119.67689999999999,1857.0,4154.0,2985.0,Calibrated radiocarbon years BP,LARIXPSEU,2.0,0.5063291139240507,45.0,TESTALIN
Testalinden Lake,49.119730000000004,-119.67689999999999,2506.0,4719.0,3658.0,Calibrated radiocarbon years BP,LARIXPSEU,3.0,0.9554140127388535,55.0,TESTALIN
Testalinden Lake,49.119730000000004,-119.67689999999999,2845.0,4981.0,3984.0,Calibrated radiocarbon years BP,LARIXPSEU,3.0,0.8595988538681949,60.0,TESTALIN
