SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Edward Lake,44.37,-80.25,,,0,Radiocarbon years BP,EPHEDRA,1,0.243309002,1,EDWARD
Lake Erie,41.92,-82.76,,,7041,Radiocarbon years BP,EPHEDRA,1,0.284090909,200,ERIE
Lac Louis,47.2875,-79.116667,,,9016,Radiocarbon years BP,EPHEDRA,1,0.458715596,530,LACLOUIS
Pasqua Lake,50.78,-104,,,286,Radiocarbon years BP,EPHEDRA,1,0.331125828,150,PASQUA
Shouldice Lake,45.15,-81.416667,,,9259,Radiocarbon years BP,EPHEDRA,1,0.333333333,415,SHOULD1
Dog Lake,50.780545,-115.92977,551,2083,1268,Calibrated radiocarbon years BP,EPHEDRA,1,0.181488203,21,DOGLKBC
Dog Lake,50.780545,-115.92977,1780,3163,2544,Calibrated radiocarbon years BP,EPHEDRA,1,0.179533214,41,DOGLKBC
Mark Pond,51.83986111,-89.61541667,163,1029,531,Calibrated radiocarbon years BP,EPHEDRA,1,0.442477876,40,MARKPOND
Beef Pasture,37.416667,-108.15,,,60,Radiocarbon years BP,EPHEDRA,5,1.101321586,10.5,BEEFPAST
Beef Pasture,37.416667,-108.15,,,360,Radiocarbon years BP,EPHEDRA,1,0.137931034,28,BEEFPAST
Beef Pasture,37.416667,-108.15,,,531,Radiocarbon years BP,EPHEDRA,4,0.716845878,38,BEEFPAST
Beef Pasture,37.416667,-108.15,,,566,Radiocarbon years BP,EPHEDRA,1,0.162601626,40,BEEFPAST
Beef Pasture,37.416667,-108.15,,,600,Radiocarbon years BP,EPHEDRA,1,0.229357798,42,BEEFPAST
Beef Pasture,37.416667,-108.15,,,634,Radiocarbon years BP,EPHEDRA,2,0.32,44,BEEFPAST
Beef Pasture,37.416667,-108.15,,,669,Radiocarbon years BP,EPHEDRA,5,0.994035785,46,BEEFPAST
Beef Pasture,37.416667,-108.15,,,703,Radiocarbon years BP,EPHEDRA,3,0.524475524,48,BEEFPAST
Beef Pasture,37.416667,-108.15,,,771,Radiocarbon years BP,EPHEDRA,5,0.717360115,52,BEEFPAST
