SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Crawford Lake,43.5,-79.83,,,-19.0,Varve years BP,ACERX,9.0,1.1597938144329898,1.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,-5.0,Varve years BP,ACERX,3.0,0.32537960954446854,15.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,14.0,Varve years BP,ACERX,1.0,0.11441647597254005,35.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,24.0,Varve years BP,ACERX,2.0,0.24271844660194172,45.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,34.0,Varve years BP,ACERX,4.0,0.4434589800443459,55.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,44.0,Varve years BP,ACERX,2.0,0.24330900243309003,65.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,74.0,Varve years BP,ACERX,2.0,0.29542097488921715,95.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,94.0,Varve years BP,ACERX,1.0,0.1763668430335097,115.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,99.0,Varve years BP,ACERX,2.0,0.3590664272890485,120.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,114.0,Varve years BP,ACERX,3.0,0.5597014925373134,135.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,119.0,Varve years BP,ACERX,1.0,0.24630541871921183,140.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,124.0,Varve years BP,ACERX,1.0,0.1976284584980237,145.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,129.0,Varve years BP,ACERX,1.0,0.2331002331002331,150.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,134.0,Varve years BP,ACERX,2.0,0.36968576709796674,155.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,144.0,Varve years BP,ACERX,1.0,0.21052631578947367,165.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,149.0,Varve years BP,ACERX,1.0,0.2352941176470588,170.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,154.0,Varve years BP,ACERX,5.0,0.9900990099009901,175.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,159.0,Varve years BP,ACERX,3.0,0.5964214711729622,180.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,179.0,Varve years BP,ACERX,7.0,1.4644351464435146,200.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,199.0,Varve years BP,ACERX,1.0,0.1869158878504673,220.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,219.0,Varve years BP,ACERX,3.0,0.625,240.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,239.0,Varve years BP,ACERX,1.0,0.2066115702479339,260.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,259.0,Varve years BP,ACERX,1.0,0.2288329519450801,280.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,299.0,Varve years BP,ACERX,1.0,0.18832391713747645,320.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,319.0,Varve years BP,ACERX,2.0,0.3913894324853229,340.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,339.0,Varve years BP,ACERX,1.0,0.21551724137931033,360.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,359.0,Varve years BP,ACERX,1.0,0.19685039370078738,380.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,369.0,Varve years BP,ACERX,1.0,0.23866348448687352,390.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,379.0,Varve years BP,ACERX,1.0,0.19880715705765406,400.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,399.0,Varve years BP,ACERX,8.0,1.2139605462822458,420.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,419.0,Varve years BP,ACERX,2.0,0.4405286343612335,440.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,439.0,Varve years BP,ACERX,5.0,1.1037527593818985,460.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,459.0,Varve years BP,ACERX,3.0,0.594059405940594,480.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,479.0,Varve years BP,ACERX,3.0,0.6651884700665188,500.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,499.0,Varve years BP,ACERX,9.0,1.5228426395939088,520.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,617.0,Varve years BP,ACERX,1.0,0.23696682464454977,638.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,642.0,Varve years BP,ACERX,1.0,0.2304147465437788,663.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1039.0,Varve years BP,ACERX,1.0,0.234192037470726,1060.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1563.0,Varve years BP,ACERX,1.0,0.2222222222222222,1584.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1585.0,Varve years BP,ACERX,1.0,0.22675736961451248,1606.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,1738.0,Varve years BP,ACERX,2.0,0.47732696897374705,1758.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,44.0,Varve years BP,ACERX,2.0,0.24330900243309003,65.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,99.0,Varve years BP,ACERX,2.0,0.3590664272890485,120.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,119.0,Varve years BP,ACERX,1.0,0.24630541871921183,140.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,129.0,Varve years BP,ACERX,1.0,0.2331002331002331,150.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,144.0,Varve years BP,ACERX,1.0,0.21052631578947367,165.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,149.0,Varve years BP,ACERX,1.0,0.2352941176470588,170.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,154.0,Varve years BP,ACERX,5.0,0.9900990099009901,175.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,159.0,Varve years BP,ACERX,3.0,0.5964214711729622,180.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,179.0,Varve years BP,ACERX,7.0,1.4644351464435146,200.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,199.0,Varve years BP,ACERX,1.0,0.1869158878504673,220.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,219.0,Varve years BP,ACERX,3.0,0.625,240.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,239.0,Varve years BP,ACERX,1.0,0.2066115702479339,260.0,CRAWFORD
Crawford Lake,43.5,-79.83,,,259.0,Varve years BP,ACERX,1.0,0.2288329519450801,280.0,CRAWFORD
