SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,AgeType,Taxon,Value,Pct,Depth,Handle
Lake BI2,57.116667,-76.378333,2139,2481,2311,Calibrated Radiocarbon Years BP (Blois),CORNUS,1.0,0.18726591760299627,36.5,LAKEBI2
Lake BI2,57.116667,-76.378333,2554,2884,2723,Calibrated Radiocarbon Years BP (Blois),CORNUS,1.0,0.19212295869356388,44.5,LAKEBI2
Lake BI2,57.116667,-76.378333,4877,5377,5115,Calibrated Radiocarbon Years BP (Blois),CORNUS,1.0,0.16181229773462785,96.5,LAKEBI2
Crawford Lake,43.5,-79.83,,,1629.0,Varve years BP,CORNUS,1.0,0.23923444976076555,1650.0,CRAWFORD
Bates Marsh,42.342715,-81.84467000000001,1435.0,1871.0,1624.0,Calibrated radiocarbon years BP,CORNUS,1.0,0.20161290322580644,105.0,BATESON
Bates Marsh,42.342715,-81.84467000000001,3192.0,3828.0,3518.0,Calibrated radiocarbon years BP,CORNUS,1.0,0.22123893805309736,215.0,BATESON
Bates Marsh,42.342715,-81.84467000000001,4719.0,5405.0,5064.0,Calibrated radiocarbon years BP,CORNUS,2.0,0.4123711340206186,320.0,BATESON
Buckbean Bog,49.11905,-119.68305,9643.0,10711.0,10278.0,Calibrated radiocarbon years BP,CORNUS,1.0,0.2518891687657431,375.0,BUCKBOG
Buckbean Bog,49.11905,-119.68305,9767.0,10729.0,10346.0,Calibrated radiocarbon years BP,CORNUS,1.0,0.2976190476190476,376.0,BUCKBOG
Crater Lake,49.19225,-120.09585,2487.0,3244.0,2883.0,Calibrated radiocarbon years BP,CORNUS,1.0,0.2976190476190476,125.0,CRATERBC
Crater Lake,49.19225,-120.09585,4003.0,5411.0,4678.0,Calibrated radiocarbon years BP,CORNUS,1.0,0.29940119760479045,170.0,CRATERBC
Crater Lake,49.19225,-120.09585,4518.0,5888.0,5266.0,Calibrated radiocarbon years BP,CORNUS,1.0,0.2518891687657431,180.0,CRATERBC
Crater Lake,49.19225,-120.09585,6692.0,7066.0,6831.0,Calibrated radiocarbon years BP,CORNUS,1.0,0.29239766081871343,227.5,CRATERBC
Crater Lake,49.19225,-120.09585,6875.0,7804.0,7271.0,Calibrated radiocarbon years BP,CORNUS,1.0,0.2762430939226519,232.5,CRATERBC
Crater Lake,49.19225,-120.09585,9112.0,10439.0,9764.0,Calibrated radiocarbon years BP,CORNUS,1.0,0.2785515320334262,255.0,CRATERBC
Crater Lake,49.19225,-120.09585,10196.0,11147.0,10732.0,Calibrated radiocarbon years BP,CORNUS,1.0,0.2044989775051125,269.0,CRATERBC
